,year,artist,song,points,duration
3363,2019,"Luis Fonsi, Sebastian Yatra & Nicky Jam",Date La Vuelta,4023,219.773
3364,2019,Ozuna,Amor Genuino,4041,178.16
3365,2019,Major Lazer & J Balvin Featuring El Alfa,Que Calor,4047,169.997
3366,2019,El Fantasma,El Circo,4051,137.323
3367,2019,Karol G & Maluma,Creeme,4073,214.293
3368,2019,Banda Los Recoditos,Perfecta,4108,281.518
3369,2019,Natti Natasha & Romeo Santos,La Mejor Version de Mi,4159,229.333
3370,2019,Mau y Ricky + Manuel Turizo + Camilo,Desconocidos,4165,204.563
3371,2019,Christian Nodal,Nada Nuevo,4170,194.946
3372,2019,Paulo Londra,Adan y Eva,4170,256.971
3373,2019,"Banda Los Sebastianes de Mazatlan, Sinaloa.",Mi Meta Contigo,4179,188.586
3374,2019,Christian Nodal,No Te Contaron Mal,4199,156.52
3375,2019,Reik X J Balvin X Lalo Ebratt,Indeciso,4225,217.253
3376,2019,Karol G & Anuel AA,Culpables,4226,226.626
3377,2019,Guaynaa,Rebota,4228,204.63
3378,2019,DJ Luian & Mambo Kingz & Anuel AA X Becky G X Prince Royce,Bubalu,4280,228.493
3379,2019,Romeo Santos & Zacarias Ferreira,Me Quedo,4281,235.533
3380,2019,Sech x Ozuna,Si Te Vas,4331,210.266
3381,2019,Black Eyed Peas X J Balvin,RITMO (Bad Boys For Life),4334,221.714
3382,2019,Maluma x J Balvin,Que Pena,4366,212.711
3383,2019,Manuel Turizo,Sola,4368,307.91
3384,2019,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,4370,229.36
3385,2019,Grupo Firme Featuring El Yaki Luis Alfonso Partida,Cada Vez Te Extrano Mas,4387,250.686
3386,2019,Romeo Santos & Raulin Rodriguez,La Demanda,4392,234.48
3387,2019,Wisin & Yandel,Reggaeton En Lo Oscuro,4396,208.946
3388,2019,Daddy Yankee,Que Tire Pa Lante,4423,210.52
3389,2019,Farruko,Nadie,4428,172.018
3390,2019,Reik & Maluma,Amigos Con Derechos,4437,227.48
